,,,,,,,,,,,,,
,BUTTWELD FITTINGS  —  20 PRODUCTS,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,1.  SS 304L / 316L 90° & 45° Buttweld Pipe Elbows,,,,,,,,,,,,
,Product ID,bw-ss-elbow,,,,,,,,,,,
,Sub-Category,Stainless Steel Buttweld Fittings,,,,,,,,,,,
,Card Spec Chips,ASME B16.9  |  Seamless & Welded  |  Sch 10S to Sch 160,,,,,,,,,,,
,Image File,/images/products/bw-ss-elbow.jpg,,,,,,,,,,,
,Price Shown (INR/Kg),₹320 INR / Kg,,,,,,,,,,,
,Data Source,PUBLISHED — real spec tables (SS 304/304L/304H Buttweld Fittings),,,,,,,,,,,
,Source Reference,https://www.champaksteel.com/stainless-steel-304-304l-304h-buttweld-fittings-manufacturer-exporter.html,,,,,,,,,,,
,Live Page,https://jyothi-metals.vercel.app/product-detail?id=bw-ss-elbow,,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 1 — EQUIVALENT GRADES:  304/304L/304H Stainless Steel ASTM A403 Buttweld Fittings Equivalent Grades,,,,,,,,,,,,
,STANDARD,UNS,WNR.,AFNOR,EN,JIS,BS,GOST,,,,,
,TAB 2 — CHEMICAL COMPOSITION:  Chemical Composition of Alloy 20 Seamless and Welded Pipe Fittings,,,,,,,,,,,,
,Grade,C,Mn,Si,S,Cu,Ni,Cr,Fe,Mo,P,,
,Alloy 20,0.07 max,2.00 max,1.00 max,0.035 max,3.00 to 4.00,32.00 to 38.00,19.00 to 21.00,29.85 min*,2.00 to 3.00,0.045 max,,
,,,,,,,,,,,,,
,TAB 3 — MECHANICAL PROPERTIES:  Mechanical Properties Of ASME SB366 Alloy 20 Buttweld Pipe Fittings,,,,,,,,,,,,
,Element,Alloy 20,,,,,,,,,,,
,Density,8.1 g/cm3,,,,,,,,,,,
,Melting Point,1443 °C (2430 °F),,,,,,,,,,,
,Tensile Strength,"Psi -80,000, MPa -551",,,,,,,,,,,
,Yield Strength (0.2%Offset),"Psi - 35,000, MPa - 241",,,,,,,,,,,
,Elongation,30 %,,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 4 — PHYSICAL PROPERTIES:  not on the source page — section omitted on site,,,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 5 — CERTIFIED APPLICATION INDUSTRIES,,,,,,,,,,,,
,1.  Petrochemical Industry,,,,,,,,,,,,
,2.  Oil and Gas Industry,,,,,,,,,,,,
,3.  Chemical Industry,,,,,,,,,,,,
,4.  Power Plant Industry,,,,,,,,,,,,
,5.  Energy Industry,,,,,,,,,,,,
,6.  Pharmaceuticals Industry,,,,,,,,,,,,
,7.  Pulp & Paper Industry,,,,,,,,,,,,
,8.  Food Processing Industry,,,,,,,,,,,,
,9.  Aerospace Industry,,,,,,,,,,,,
,10.  Refining Industry,,,,,,,,,,,,
,,,,,,,,,,,,,
,MANUFACTURING STANDARDS & SPECIFICATION:  Specification of Alloy 20 Buttweld Fittings,,,,,,,,,,,,
,Specifications,ASTM B366 / ASME SB366,,,,,,,,,,,
,Dimensions,"ASME/ANSI B16.9, ASME B16.28, MSS-SP-43, BS4504, BS4504, BS1560, BS10 ASME 16.11, MSS SP-79, 83, 95, 97, BS 3799",,,,,,,,,,,
,Size,"Seamless Butt Weld Fittings : 1/2"" - 10"" | Welded Butt Weld Fittings : 1/2"" - 48""",,,,,,,,,,,
,Schedule,"SCH10, SCH20, SCH30, STD SCH40, SCH60, XS, SCH 80, SCH 100, SCH 120, SCH 140, SCH 160, XXS available with NACE MR 01-75",,,,,,,,,,,
,Bending Radius,"R=1D, 2D, 3D, 5D, 6D, 8D, 10D or Custom",,,,,,,,,,,
,Type,Seamless / ERW / Welded / Fabricated,,,,,,,,,,,
,Thickness,"20 Swg., 18 Swg., 16 Swg., 14 Swg., 12 Swg., 10 Swg., & Sch. 10, Sch. 40, Sch. 80 etc.",,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,18.  Copper Nickel 70/30 Buttweld Fittings,,,,,,,,,,,,
,Product ID,copper-nickel-alloy-70-30-buttweld-fittings,,,,,,,,,,,
,Sub-Category,Copper Nickel Buttweld Fittings,,,,,,,,,,,
,Card Spec Chips,ASTM B122  |  UNS C71500  |  W.Nr. 2.0882,,,,,,,,,,,
,Image File,/images/products/copper-nickel-alloy-70-30-buttweld-fittings.jpg,,,,,,,,,,,
,Price Shown (INR/Kg),₹1650 INR / Kg,,,,,,,,,,,
,Data Source,PUBLISHED — real spec tables (Copper Nickel 70/30 Buttweld Fittings),,,,,,,,,,,
,Source Reference,https://www.champaksteel.com/copper-nickel-alloy-70-30-buttweld-fittings-manufacturer-exporter.html,,,,,,,,,,,
,Live Page,https://jyothi-metals.vercel.app/product-detail?id=copper-nickel-alloy-70-30-buttweld-fittings,,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 1 — EQUIVALENT GRADES:  Copper Nickel 70/30 ASTM B122 Buttweld Fittings Equivalent Grades,,,,,,,,,,,,
,STANDARD,UNS,WNR.,,,,,,,,,,
,Copper Nickel 70/30,C71500,2.0882,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 2 — CHEMICAL COMPOSITION:  Chemical Composition of Copper Nickel 70/30 Seamless and Welded Pipe Fittings,,,,,,,,,,,,
,Grade,Cu,Mn,Pb,Ni,Fe,Zn,,,,,,
,Cu-Ni 70-30,65.0 min,1 max,.05 max,29-33,0.4-1.0,1 max,,,,,,
,,,,,,,,,,,,,
,TAB 3 — MECHANICAL PROPERTIES:  Mechanical Properties Of ASME SB122 Copper Nickel 70/30 Buttweld Pipe Fittings,,,,,,,,,,,,
,Properties,Metric,Imperial,,,,,,,,,,
,"Tensile strength, ultimate",372-517 MPa,54000-75000 psi,,,,,,,,,,
,"Tensile strength, yield (depending on temper)",88.0-483 MPa,12800-70100 psi,,,,,,,,,,
,Elongation at break (in 381 mm),45.0%,45.0%,,,,,,,,,,
,Charpy impact,107 J,78.9 ft-lb,,,,,,,,,,
,Machinability (UNS C36000 (free-cutting brass) = 100%),20%,20%,,,,,,,,,,
,Shear modulus,57.0 GPa,8270 ksi,,,,,,,,,,
,Poisson's ratio,0.34,0.34,,,,,,,,,,
,Elastic modulus,150 GPa,21800 ksi,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 4 — PHYSICAL PROPERTIES:  Physical Properties of ASTM B171 Cu-Ni 70/30 Pipe Fittings,,,,,,,,,,,,
,Properties,Metric,Imperial,,,,,,,,,,
,Density,8.94 g/cm³,0.323 lb/in³,,,,,,,,,,
,Melting point,2140°F,1171°C,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 5 — CERTIFIED APPLICATION INDUSTRIES,,,,,,,,,,,,
,1.  Petrochemical Industry,,,,,,,,,,,,
,2.  Oil and Gas Industry,,,,,,,,,,,,
,3.  Chemical Industry,,,,,,,,,,,,
,4.  Power Plant Industry,,,,,,,,,,,,
,5.  Energy Industry,,,,,,,,,,,,
,6.  Pharmaceuticals Industry,,,,,,,,,,,,
,7.  Pulp & Paper Industry,,,,,,,,,,,,
,8.  Food Processing Industry,,,,,,,,,,,,
,9.  Aerospace Industry,,,,,,,,,,,,
,10.  Refining Industry,,,,,,,,,,,,
,,,,,,,,,,,,,
,MANUFACTURING STANDARDS & SPECIFICATION:  Specification of Copper Nickel 70/30 Buttweld Fittings,,,,,,,,,,,,
,Specifications,"ASTM B122, B171, B466, B467",,,,,,,,,,,
,Dimensions,"ASME/ANSI B16.9, ASME B16.28, MSS-SP-43, BS4504, BS4504, BS1560, BS10 ASME 16.11, MSS SP-79, 83, 95, 97, BS 3799",,,,,,,,,,,
,Size,"Seamless Butt Weld Fittings : 1/2"" - 10"" | Welded Butt Weld Fittings : 1/2"" - 48""",,,,,,,,,,,
,Schedule,"SCH10, SCH20, SCH30, STD SCH40, SCH60, XS, SCH 80, SCH 100, SCH 120, SCH 140, SCH 160, XXS available with NACE MR 01-75",,,,,,,,,,,
,Bending Radius,"R=1D, 2D, 3D, 5D, 6D, 8D, 10D or Custom",,,,,,,,,,,
,Type,Seamless / ERW / Welded / Fabricated,,,,,,,,,,,
,Thickness,"20 Swg., 18 Swg., 16 Swg., 14 Swg., 12 Swg., 10 Swg., & Sch. 10, Sch. 40, Sch. 80 etc.",,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,19.  Copper Nickel 90/10 Buttweld Fittings,,,,,,,,,,,,
,Product ID,copper-nickel-alloy-90-10-buttweld-fittings,,,,,,,,,,,
,Sub-Category,Copper Nickel Buttweld Fittings,,,,,,,,,,,
,Card Spec Chips,ASME SB122  |  UNS C70600  |  W.Nr. 2.0872,,,,,,,,,,,
,Image File,/images/products/copper-nickel-alloy-90-10-buttweld-fittings.jpg,,,,,,,,,,,
,Price Shown (INR/Kg),₹1650 INR / Kg,,,,,,,,,,,
,Data Source,PUBLISHED — real spec tables (Copper Nickel 90/10 Buttweld Fittings),,,,,,,,,,,
,Source Reference,https://www.champaksteel.com/copper-nickel-alloy-90-10-buttweld-fittings-manufacturer-exporter.html,,,,,,,,,,,
,Live Page,https://jyothi-metals.vercel.app/product-detail?id=copper-nickel-alloy-90-10-buttweld-fittings,,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 1 — EQUIVALENT GRADES:  Copper Nickel 90/10 ASTM B122 Buttweld Fittings Equivalent Grades,,,,,,,,,,,,
,STANDARD,UNS,WNR.,,,,,,,,,,
,Copper Nickel 90/10,C70600,2.0872,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 2 — CHEMICAL COMPOSITION:  Chemical Composition of Copper Nickel 90/10 Seamless and Welded Pipe Fittings,,,,,,,,,,,,
,Grade,Cu,Mn,Pb,Ni,Fe,Zn,,,,,,
,Cu-Ni 90-10,88.6 min,1.0 max,.05 max,9-11 max,1.8 max,1 max,,,,,,
,,,,,,,,,,,,,
,TAB 3 — MECHANICAL PROPERTIES:  Mechanical Properties Of ASME SB122 Copper Nickel 90/10 Buttweld Pipe Fittings,,,,,,,,,,,,
,Properties,Metric,Imperial,,,,,,,,,,
,"Tensile strength, ultimate",303-414 MPa,43900-60000 psi,,,,,,,,,,
,"Tensile strength, yield (depending on temper)",110-393 MPa,16000-57000 psi,,,,,,,,,,
,Elongation at break (in 254 mm),42.00%,42.00%,,,,,,,,,,
,Machinability (UNS C36000 (free-cutting brass) = 100%),20%,20%,,,,,,,,,,
,Shear modulus,52.0 GPa,7540 ksi,,,,,,,,,,
,Poisson's ratio,0.34,0.34,,,,,,,,,,
,Elastic modulus,140 GPa,20300 ksi,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 4 — PHYSICAL PROPERTIES:  Physical Properties of ASTM B171 Cu-Ni 90/10 Pipe Fittings,,,,,,,,,,,,
,Properties,Metric,Imperial,,,,,,,,,,
,Density,8.94 g/cm³,0.323 lb/in³,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 5 — CERTIFIED APPLICATION INDUSTRIES,,,,,,,,,,,,
,1.  Petrochemical Industry,,,,,,,,,,,,
,2.  Oil and Gas Industry,,,,,,,,,,,,
,3.  Chemical Industry,,,,,,,,,,,,
,4.  Power Plant Industry,,,,,,,,,,,,
,5.  Energy Industry,,,,,,,,,,,,
,6.  Pharmaceuticals Industry,,,,,,,,,,,,
,7.  Pulp & Paper Industry,,,,,,,,,,,,
,8.  Food Processing Industry,,,,,,,,,,,,
,9.  Aerospace Industry,,,,,,,,,,,,
,10.  Refining Industry,,,,,,,,,,,,
,,,,,,,,,,,,,
,MANUFACTURING STANDARDS & SPECIFICATION:  Specification of Copper Nickel 90/10 Buttweld Fittings,,,,,,,,,,,,
,Specifications,"ASTM B122, B171, B466, B467",,,,,,,,,,,
,Dimensions,"ASME/ANSI B16.9, ASME B16.28, MSS-SP-43, BS4504, BS4504, BS1560, BS10 ASME 16.11, MSS SP-79, 83, 95, 97, BS 3799",,,,,,,,,,,
,Size,"Seamless Butt Weld Fittings : 1/2"" - 10"" | Welded Butt Weld Fittings : 1/2"" - 48""",,,,,,,,,,,
,Schedule,"SCH10, SCH20, SCH30, STD SCH40, SCH60, XS, SCH 80, SCH 100, SCH 120, SCH 140, SCH 160, XXS available with NACE MR 01-75",,,,,,,,,,,
,Bending Radius,"R=1D, 2D, 3D, 5D, 6D, 8D, 10D or Custom",,,,,,,,,,,
,Type,Seamless / ERW / Welded / Fabricated,,,,,,,,,,,
,Thickness,"20 Swg., 18 Swg., 16 Swg., 14 Swg., 12 Swg., 10 Swg., & Sch. 10, Sch. 40, Sch. 80 etc.",,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,20.  Titanium Alloy Buttweld Fittings,,,,,,,,,,,,
,Product ID,titanium-alloys-buttweld-fittings,,,,,,,,,,,
,Sub-Category,Titanium Buttweld Fittings,,,,,,,,,,,
,Card Spec Chips,ASTM B363  |  UNS R50250  |  W.Nr. 3.7025,,,,,,,,,,,
,Image File,/images/products/titanium-alloys-buttweld-fittings.jpg,,,,,,,,,,,
,Price Shown (INR/Kg),₹1850 INR / Kg,,,,,,,,,,,
,Data Source,PUBLISHED — real spec tables (Titanium Gr 1/2/5/9 Buttweld Fittings),,,,,,,,,,,
,Source Reference,https://www.champaksteel.com/titanium-alloys-buttweld-fittings-manufacturer-exporter.html,,,,,,,,,,,
,Live Page,https://jyothi-metals.vercel.app/product-detail?id=titanium-alloys-buttweld-fittings,,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 1 — EQUIVALENT GRADES:  Grade 1 / 2 / 5 / 9 Titanium ASTM B363 Buttweld Fittings Equivalent Grades,,,,,,,,,,,,
,STANDARD,UNS,WNR.,,,,,,,,,,
,Titanium Gr 1,R50250,3.7025,,,,,,,,,,
,Titanium Gr 2,R50400,3.7035,,,,,,,,,,
,Titanium Gr 5,R56400,3.7165,,,,,,,,,,
,Titanium Gr 9,R56320,-,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 2 — CHEMICAL COMPOSITION:  Chemical Composition of Titanium Alloy Seamless and Welded Pipe Fittings,,,,,,,,,,,,
,Grade,C,N,O,H,Ti,Fe,,,,,,
,Ti Gr 1,0.10 max,0.03 max,0.18 max,0.015 max,Bal,0.20 max,,,,,,
,Ti Gr 2,0.10 max,0.03 max,0.25 max,0.015 max,Bal,0.30 max,,,,,,
,Ti Gr 5,0.10 max,0.05 max,0.20 max,0.015 max,Bal,0.40 max,,,,,,
,Ti Gr 9,≤ 0.050,≤ 0.030,≤ 0.15,≤ 0.015,92.755 - 95.5,≤ 0.20,,,,,,
,,,,,,,,,,,,,
,TAB 3 — MECHANICAL PROPERTIES:  Mechanical Properties Of ASME SB363 Titanium Buttweld Pipe Fittings,,,,,,,,,,,,
,Tensile strength (min),,,0.2% yield strength (min),,,,,,,,,
,Designation,MPa,ksi,MPa,ksi,,,,,,,,
,Unalloyed grades,,,,,,,,,,,,
,grade 1,240,35,170,25,,,,,,,,
,grade 2,340,50,280,40,,,,,,,,
,grade 5,920,134,866,126,,,,,,,,
,grade 9,620,-,530,-,,,,,,,,
,,,,,,,,,,,,,
,TAB 4 — PHYSICAL PROPERTIES:  not on the source page — section omitted on site,,,,,,,,,,,,
,,,,,,,,,,,,,
,TAB 5 — CERTIFIED APPLICATION INDUSTRIES,,,,,,,,,,,,
,1.  Petrochemical Industry,,,,,,,,,,,,
,2.  Oil and Gas Industry,,,,,,,,,,,,
,3.  Chemical Industry,,,,,,,,,,,,
,4.  Power Plant Industry,,,,,,,,,,,,
,5.  Energy Industry,,,,,,,,,,,,
,6.  Pharmaceuticals Industry,,,,,,,,,,,,
,7.  Pulp & Paper Industry,,,,,,,,,,,,
,8.  Food Processing Industry,,,,,,,,,,,,
,9.  Aerospace Industry,,,,,,,,,,,,
,10.  Refining Industry,,,,,,,,,,,,
,,,,,,,,,,,,,
,MANUFACTURING STANDARDS & SPECIFICATION:  Specification of Titanium Alloy Buttweld Fittings,,,,,,,,,,,,
,Specifications,ASTM B363 / ASME SB363,,,,,,,,,,,
,Dimensions,"ASME/ANSI B16.9, ASME B16.28, MSS-SP-43, BS4504, BS4504, BS1560, BS10 ASME 16.11, MSS SP-79, 83, 95, 97, BS 3799",,,,,,,,,,,
,Size,"Seamless Butt Weld Fittings : 1/2"" - 10"" | Welded Butt Weld Fittings : 1/2"" - 48""",,,,,,,,,,,
,Schedule,"SCH10, SCH20, SCH30, STD SCH40, SCH60, XS, SCH 80, SCH 100, SCH 120, SCH 140, SCH 160, XXS available with NACE MR 01-75",,,,,,,,,,,
,Bending Radius,"R=1D, 2D, 3D, 5D, 6D, 8D, 10D or Custom",,,,,,,,,,,
,Type,Seamless / ERW / Welded / Fabricated,,,,,,,,,,,
,Thickness,"20 Swg., 18 Swg., 16 Swg., 14 Swg., 12 Swg., 10 Swg., & Sch. 10, Sch. 40, Sch. 80 etc.",,,,,,,,,,,
